serial_number,start_date,end_date,duration,event,smart_5_raw,smart_9_raw,smart_187_raw,smart_197_raw,smart_198_raw,temp_mean,temp_max,temp_std,delta_smart_5_raw,delta_smart_196_raw,slope_smart_5_raw,slope_smart_196_raw,pending_present,age_years,log_age,health_risk_score
2140E5D8E1F4,2025-01-01,2025-03-31,89,0,0.0,27400.62222222222,0.0,0.0,0.0,27.533333333333335,33.0,1.5070206073942898,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E1F5,2025-01-01,2025-03-31,89,0,0.0,26721.3,0.0,0.0,0.0,30.333333333333332,35.0,1.154700538379268,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E1F6,2025-01-01,2025-03-31,89,0,0.0,26348.066666666666,0.0,0.0,0.0,38.8,43.0,1.2036980056846016,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E1F7,2025-01-01,2025-03-31,89,0,0.0,27116.01111111111,0.0,0.0,0.0,26.533333333333335,30.0,1.1661903789690171,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E1F8,2025-01-01,2025-03-31,89,0,0.0,24507.333333333332,0.0,0.0,0.0,35.13333333333333,41.0,2.251912767207274,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E1F9,2025-01-01,2025-03-31,89,0,0.0,27648.266666666666,0.0,0.0,0.0,35.32222222222222,43.0,2.9583320292120217,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E1FA,2025-01-01,2025-03-31,89,0,0.0,27779.744444444445,0.0,0.0,0.0,33.84444444444444,42.0,3.4088483265731155,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E1FB,2025-01-01,2025-03-31,89,0,0.0,26023.01111111111,0.0,0.0,0.0,32.855555555555554,42.0,4.466072376164091,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E1FC,2025-01-01,2025-03-31,89,0,0.0,27161.51111111111,0.0,0.0,0.0,27.488888888888887,31.0,1.046097981861375,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E1FD,2025-01-01,2025-03-31,89,0,0.0,28235.955555555556,0.0,0.0,0.0,35.06666666666667,39.0,2.1176506899024465,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E1FE,2025-01-01,2025-03-31,89,0,0.0,27206.0,0.0,0.0,0.0,27.7,29.0,0.7371114795832497,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E1FF,2025-01-01,2025-03-31,89,0,0.0,27525.666666666668,0.0,0.0,0.0,36.44444444444444,43.0,2.9631481423615007,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E200,2025-01-01,2025-03-31,89,0,0.0,28014.18888888889,0.0,0.0,0.0,36.44444444444444,38.0,1.8505921641530858,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E201,2025-01-01,2025-03-31,89,0,0.0,27625.5,0.0,0.0,0.0,33.82222222222222,41.0,3.305140029905497,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E202,2025-01-01,2025-03-31,89,0,0.0,28212.577777777777,0.0,0.0,0.0,35.077777777777776,39.0,2.48653162179233,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E203,2025-01-01,2025-03-31,89,0,0.0,23941.833333333332,0.0,0.0,0.0,32.266666666666666,35.0,1.245436112817972,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E204,2025-01-01,2025-03-31,89,0,0.0,27250.222222222223,0.0,0.0,0.0,29.42222222222222,34.0,1.4140389573274048,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E209,2025-01-01,2025-03-31,89,0,0.0,27184.466666666667,0.0,0.0,0.0,27.366666666666667,33.0,1.1780398031381318,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E20A,2025-01-01,2025-03-31,89,0,0.0,27586.6,0.0,0.0,0.0,34.833333333333336,43.0,3.0595932917809288,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E20B,2025-01-01,2025-03-31,89,0,0.0,27527.588888888888,0.0,0.0,0.0,33.1,35.0,0.7310570733152518,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E27A,2025-01-01,2025-03-31,89,0,0.0,26157.01111111111,0.0,0.0,0.0,39.15555555555556,43.0,1.4213539015952246,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E294,2025-01-01,2025-03-31,89,0,0.0,26035.67777777778,0.0,0.0,0.0,35.077777777777776,42.0,2.2371995280696972,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E298,2025-01-01,2025-03-31,89,0,0.0,27213.9,0.0,0.0,0.0,26.155555555555555,30.0,0.5756370598662319,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E29A,2025-01-01,2025-03-31,89,0,0.0,26153.544444444444,0.0,0.0,0.0,39.1,43.0,1.4146063449281423,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E29B,2025-01-01,2025-03-31,89,0,0.0,22860.61111111111,0.0,0.0,0.0,37.233333333333334,41.0,1.085766498326817,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E29C,2025-01-01,2025-03-31,89,0,0.0,26053.977777777778,0.0,0.0,0.0,40.666666666666664,43.0,0.7149203529842865,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E29E,2025-01-01,2025-03-31,89,0,0.0,22405.566666666666,0.0,0.0,0.0,37.77777777777778,45.0,2.3700810008557345,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E2A0,2025-01-01,2025-03-31,89,0,0.0,26070.61111111111,0.0,0.0,0.0,34.233333333333334,42.0,2.820756399738637,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E2A1,2025-01-01,2025-03-31,89,0,0.0,23521.62222222222,0.0,0.0,0.0,34.044444444444444,40.0,3.6663972965027143,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E2A2,2025-01-01,2025-03-31,89,0,0.0,23712.533333333333,0.0,0.0,0.0,35.96666666666667,41.0,1.810156530984659,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E2A4,2025-01-01,2025-03-31,89,0,0.0,26070.077777777777,0.0,0.0,0.0,34.9,42.0,2.777088803445468,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E2A5,2025-01-01,2025-03-31,89,0,0.0,26112.67777777778,0.0,0.0,0.0,34.67777777777778,42.0,2.398276129861138,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E2A8,2025-01-01,2025-03-31,89,0,0.0,25732.78888888889,0.0,0.0,0.0,39.84444444444444,41.0,0.4449996532114845,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E2B3,2025-01-01,2025-03-31,89,0,0.0,22534.255555555555,0.0,0.0,0.0,36.9,41.0,1.920937271229869,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E46D,2025-01-01,2025-03-31,89,0,0.0,25694.244444444445,0.0,0.0,0.0,33.51111111111111,38.0,0.8198162998087503,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E473,2025-01-01,2025-03-31,89,0,0.0,25258.78888888889,0.0,0.0,0.0,34.644444444444446,37.0,0.8070675465481576,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E474,2025-01-01,2025-03-31,89,0,0.0,23611.588888888888,0.0,1.0,0.0,34.67777777777778,37.0,1.0091556181919465,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2140E5D8E47A,2025-01-01,2025-03-31,89,0,0.0,27185.566666666666,0.0,0.0,0.0,34.98888888888889,37.0,0.8095876103087665,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E47C,2025-01-01,2025-03-31,89,0,0.0,27494.955555555556,0.0,0.0,0.0,38.144444444444446,40.0,0.40990814990423646,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E483,2025-01-01,2025-03-31,89,0,0.0,25608.866666666665,0.0,0.0,0.0,37.86666666666667,40.0,0.5416025603090276,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E484,2025-01-01,2025-03-31,89,0,0.0,25290.244444444445,0.0,0.0,0.0,36.67777777777778,39.0,0.6468346479035124,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E489,2025-01-01,2025-03-31,89,0,0.0,24667.38888888889,0.0,0.0,0.0,29.733333333333334,33.0,1.9078784028338878,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E491,2025-01-01,2025-03-31,89,0,0.0,25871.48888888889,0.0,0.0,0.0,32.577777777777776,37.0,0.8560604570781917,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2140E5D8E494,2025-01-01,2025-03-28,86,0,0.0,28119.344827586207,0.0,0.0,0.0,32.11494252873563,34.0,0.38432766660454837,0.0,0.0,0.0,0.0,0,0.2356164383561644,4.465908118654584,0.0
2141E5D932B4,2025-01-01,2025-03-31,89,0,0.0,7801.533333333334,0.0,1.0,0.0,48.91111111111111,54.0,1.7361799986332562,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,9.0
2141E5D932B5,2025-01-01,2025-03-31,89,0,0.0,8909.677777777777,0.0,1.0,0.0,38.05555555555556,45.0,1.7786456215090733,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2141E5D932B6,2025-01-01,2025-03-31,89,0,0.0,10908.41111111111,0.0,1.0,0.0,41.355555555555554,54.0,3.070689792614897,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,9.0
2141E5D932B7,2025-01-01,2025-03-31,89,0,0.0,13517.8,0.0,1.0,0.0,47.455555555555556,52.0,1.5717019162614814,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,7.0
2141E5D932B8,2025-01-01,2025-03-31,89,0,0.0,11518.755555555555,0.0,1.0,0.0,43.577777777777776,51.0,3.0476868378704167,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,6.0
2141E5D932BB,2025-01-01,2025-03-31,89,0,0.0,12933.655555555555,0.0,1.0,0.0,37.41111111111111,48.0,3.0764136567851934,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2141E5DA43FB,2025-01-01,2025-03-31,89,0,0.0,25355.422222222223,0.0,0.0,0.0,35.27777777777778,37.0,0.5169951166279853,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2141E5DA4403,2025-01-01,2025-03-31,89,0,0.0,25316.944444444445,0.0,1.0,0.0,32.87777777777778,34.0,0.5740262823595286,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2141E5DA445A,2025-01-01,2025-03-31,89,0,0.0,23427.48888888889,0.0,0.0,0.0,37.833333333333336,39.0,0.5627314338708819,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2145E5E20579,2025-01-01,2025-03-31,89,0,0.0,22202.255555555555,0.0,1.0,0.0,30.68888888888889,40.0,4.443833291313652,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2145E5E2058C,2025-01-01,2025-03-31,89,0,0.0,19318.5,0.0,0.0,0.0,27.766666666666666,33.0,1.0225241100118627,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2145E5E2059B,2025-01-01,2025-03-31,89,0,0.0,20692.577777777777,0.0,0.0,0.0,26.5,33.0,1.707825127659922,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2145E5E22CE9,2025-01-01,2025-03-31,89,0,0.0,22096.266666666666,0.0,0.0,0.0,40.93333333333333,42.0,0.3887301263232332,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2145E5E22D20,2025-01-01,2025-03-31,89,0,0.0,22097.555555555555,0.0,0.0,0.0,37.666666666666664,39.0,0.6666666666667614,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2145E5E22D73,2025-01-01,2025-03-31,89,0,0.0,22136.18888888889,0.0,0.0,0.0,29.877777777777776,42.0,4.9053888231385745,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2145E5E22DC9,2025-01-01,2025-03-31,89,0,0.0,22133.11111111111,0.0,0.0,0.0,34.166666666666664,42.0,2.2173557826084136,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2145E5E22DD0,2025-01-01,2025-03-31,89,0,0.0,20674.644444444446,0.0,1.0,0.0,40.44444444444444,42.0,1.342560663732841,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2147E5E5EEAB,2025-01-01,2025-03-31,89,0,0.0,25371.411111111112,0.0,0.0,0.0,38.17777777777778,40.0,0.5492980930803173,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EEAC,2025-01-01,2025-03-31,89,0,0.0,23513.88888888889,0.0,0.0,0.0,31.866666666666667,34.0,1.077032961426886,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EEAE,2025-01-01,2025-03-31,89,0,0.0,16062.944444444445,0.0,0.0,0.0,37.74444444444445,38.0,0.4361730316973302,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EEB0,2025-01-01,2025-03-31,89,0,0.0,25427.32222222222,0.0,0.0,0.0,36.388888888888886,38.0,0.6781419786520794,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EEB2,2025-01-01,2025-03-31,89,0,0.0,25258.48888888889,0.0,1.0,0.0,30.3,34.0,1.8645821694596052,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2147E5E5EEB4,2025-01-01,2025-03-31,89,0,0.0,23493.966666666667,0.0,0.0,0.0,37.22222222222222,39.0,0.679505993396493,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EECD,2025-01-01,2025-03-31,89,0,0.0,25320.78888888889,0.0,0.0,0.0,36.77777777777778,38.0,0.6629526173410896,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EED3,2025-01-01,2025-03-31,89,0,0.0,20258.333333333332,0.0,1.0,0.0,39.666666666666664,41.0,0.6324555320337477,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2147E5E5EEFF,2025-01-01,2025-03-31,89,0,0.0,23483.842696629214,0.0,0.0,0.0,38.21348314606742,39.0,0.43632556941435596,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EFDE,2025-01-01,2025-03-31,89,0,0.0,23104.933333333334,0.0,0.0,0.0,33.8,35.0,0.4268749491624397,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EFE0,2025-01-01,2025-03-31,89,0,0.0,25373.98888888889,0.0,0.0,0.0,36.388888888888886,38.0,0.571439594250298,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EFE3,2025-01-01,2025-03-31,89,0,0.0,23010.566666666666,0.0,0.0,0.0,39.977777777777774,43.0,0.5769224438113725,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EFF2,2025-01-01,2025-03-31,89,0,0.0,20198.12222222222,0.0,0.0,0.0,40.15555555555556,42.0,0.5756370598659356,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EFF5,2025-01-01,2025-03-31,89,0,0.0,25298.2,0.0,0.0,0.0,29.166666666666668,31.0,0.7187952884282502,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EFF6,2025-01-01,2025-03-31,89,0,0.0,25302.133333333335,0.0,1.0,0.0,32.77777777777778,36.0,1.4045780527165201,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2147E5E5EFF7,2025-01-01,2025-03-31,89,0,0.0,23628.0,0.0,0.0,0.0,30.42222222222222,34.0,1.1640711869963902,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5EFFA,2025-01-01,2025-03-31,89,0,0.0,25343.033333333333,0.0,1.0,0.0,28.68888888888889,31.0,1.0503379820529832,0.0,0.0,0.0,0.0,1,0.24383561643835616,4.499809670330265,5.0
2147E5E5F000,2025-01-01,2025-03-31,89,0,0.0,25345.833333333332,0.0,0.0,0.0,35.888888888888886,38.0,0.8999314102809689,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5F00F,2025-01-01,2025-03-31,89,0,0.0,23494.61111111111,0.0,0.0,0.0,38.477777777777774,40.0,0.5421721288336886,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5F62D,2025-01-01,2025-03-31,89,0,0.0,25308.088888888888,0.0,0.0,0.0,30.544444444444444,33.0,1.454197840056415,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2147E5E5F641,2025-01-01,2025-03-31,89,0,0.0,14709.68888888889,0.0,0.0,0.0,37.233333333333334,42.0,0.6674994798166731,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6045368,2025-01-01,2025-03-31,89,0,0.0,25113.966666666667,0.0,0.0,0.0,37.56666666666667,40.0,0.8034647195461337,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E604537B,2025-01-01,2025-03-31,89,0,0.0,25139.422222222223,0.0,0.0,0.0,31.31111111111111,48.0,3.404717134422797,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6045386,2025-01-01,2025-03-31,89,0,0.0,24745.833333333332,0.0,0.0,0.0,29.755555555555556,34.0,1.5225060562631614,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6046569,2025-01-01,2025-03-31,89,0,0.0,24723.555555555555,0.0,0.0,0.0,39.05555555555556,41.0,0.8864550011905062,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6046570,2025-01-01,2025-03-31,89,0,0.0,21909.9,0.0,0.0,0.0,37.18888888888889,38.0,0.41884615166602757,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E604657A,2025-01-01,2025-03-31,89,0,0.0,24871.61111111111,0.0,0.0,0.0,27.8,30.0,0.5416025603090276,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E604657B,2025-01-01,2025-03-31,89,0,0.0,25379.411111111112,0.0,0.0,0.0,33.34444444444444,39.0,1.4541978400564541,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6046589,2025-01-01,2025-03-31,89,0,0.0,24488.633333333335,0.0,0.0,0.0,27.877777777777776,33.0,1.5116420635835506,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E604658B,2025-01-01,2025-03-31,89,0,0.0,23797.722222222223,0.0,0.0,0.0,27.322222222222223,34.0,2.235212034574378,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6046663,2025-01-01,2025-03-31,89,0,0.0,21889.88888888889,0.0,0.0,0.0,29.044444444444444,32.0,1.172946064035259,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6046672,2025-01-01,2025-03-31,89,0,0.0,24508.38888888889,0.0,0.0,0.0,38.62222222222222,40.0,0.8638129655812326,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6046684,2025-01-01,2025-03-31,89,0,0.0,21961.266666666666,0.0,0.0,0.0,39.422222222222224,43.0,1.5346210373883702,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E604668C,2025-01-01,2025-03-31,89,0,0.0,23288.155555555557,0.0,0.0,0.0,36.75555555555555,40.0,0.8982836858404228,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E604668E,2025-01-01,2025-03-31,89,0,0.0,24712.433333333334,0.0,0.0,0.0,29.42222222222222,37.0,3.186700759154386,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E604669A,2025-01-01,2025-03-31,89,0,0.0,25224.4,0.0,0.0,0.0,28.9,34.0,1.47610598836567,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6046E3F,2025-01-01,2025-03-31,89,0,0.0,22077.066666666666,0.0,0.0,0.0,26.033333333333335,29.0,0.31446603773513737,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6066F3B,2025-01-01,2025-03-31,89,0,0.0,7902.466666666666,0.0,0.0,0.0,37.644444444444446,39.0,0.7197393218089799,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6066F48,2025-01-01,2025-03-31,89,0,0.0,22213.88888888889,0.0,0.0,0.0,26.77777777777778,37.0,1.8425693279752149,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6066F4B,2025-01-01,2025-03-31,89,0,0.0,22393.644444444446,0.0,0.0,0.0,29.033333333333335,34.0,1.580787426850524,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6066F55,2025-01-01,2025-03-31,89,0,0.0,22123.81111111111,0.0,0.0,0.0,31.122222222222224,38.0,3.6600782559265186,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606700A,2025-01-01,2025-03-31,89,0,0.0,22317.5,0.0,0.0,0.0,28.466666666666665,35.0,2.5482019804822094,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6067010,2025-01-01,2025-03-31,89,0,0.0,22351.433333333334,0.0,0.0,0.0,26.044444444444444,28.0,0.25434495871684704,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6067017,2025-01-01,2025-03-31,89,0,0.0,21512.722222222223,0.0,0.0,0.0,31.711111111111112,36.0,1.0877545111573539,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6067018,2025-01-01,2025-03-31,89,0,0.0,22256.055555555555,0.0,0.0,0.0,33.34444444444444,38.0,2.13000318784904,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606701B,2025-01-01,2025-03-31,89,0,0.0,13181.822222222223,0.0,0.0,0.0,30.6,38.0,2.6322782696532605,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606701C,2025-01-01,2025-03-31,89,0,0.0,20797.022222222222,0.0,0.0,0.0,29.455555555555556,38.0,3.7864117024231416,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606701F,2025-01-01,2025-03-31,89,0,0.0,22272.533333333333,0.0,0.0,0.0,40.05555555555556,42.0,0.45609723892814524,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6067020,2025-01-01,2025-03-31,89,0,0.0,22125.277777777777,0.0,0.0,0.0,30.477777777777778,39.0,3.8993668368589143,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6067024,2025-01-01,2025-03-31,89,0,0.0,12408.122222222222,0.0,0.0,0.0,37.477777777777774,40.0,1.3922625692478665,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606702C,2025-01-01,2025-03-31,89,0,1.0,21401.244444444445,0.0,0.0,0.0,37.766666666666666,40.0,1.0546194679704484,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,10.0
2205E606702E,2025-01-01,2025-03-31,89,0,0.0,19079.82222222222,0.0,0.0,0.0,35.82222222222222,38.0,0.8638129655812326,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6067039,2025-01-01,2025-03-31,89,0,0.0,19626.766666666666,0.0,0.0,0.0,26.066666666666666,29.0,0.38873012632308696,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6067048,2025-01-01,2025-03-31,89,0,0.0,19965.133333333335,0.0,0.0,0.0,34.455555555555556,38.0,1.1071596403119628,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606704B,2025-01-01,2025-03-31,89,0,0.0,21656.82222222222,0.0,0.0,0.0,26.8,31.0,1.5506271132817135,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6067052,2025-01-01,2025-03-31,89,0,0.0,11842.5,0.0,0.0,0.0,34.5,37.0,1.0671873729054866,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E60670FF,2025-01-01,2025-03-31,89,0,0.0,22107.833333333332,0.0,0.0,0.0,39.05555555555556,42.0,2.8958250066493263,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E60680FF,2025-01-01,2025-03-31,89,0,0.0,22015.81111111111,0.0,0.0,0.0,34.87777777777778,41.0,2.179845956727612,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068102,2025-01-01,2025-03-31,89,0,0.0,20188.62222222222,0.0,0.0,0.0,41.87777777777778,43.0,0.5126787553358026,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068103,2025-01-01,2025-03-31,89,0,0.0,22699.066666666666,0.0,0.0,0.0,34.27777777777778,36.0,0.989138545264605,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068104,2025-01-01,2025-03-15,73,0,0.0,14445.202702702703,0.0,0.0,0.0,33.08108108108108,36.0,0.39444647349548456,0.0,0.0,0.0,0.0,0,0.2,4.30406509320417,0.0
2205E6068106,2025-01-01,2025-03-31,89,0,0.0,22151.933333333334,0.0,0.0,0.0,32.0,39.0,2.5905812303634144,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068107,2025-01-01,2025-03-31,89,0,0.0,22178.911111111112,0.0,0.0,0.0,28.244444444444444,38.0,2.4051385319820358,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E6068109,2025-01-01,2025-03-31,89,0,0.0,19344.466666666667,0.0,0.0,0.0,36.2,38.0,0.5617433182114343,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
2205E606810B,2025-01-01,2025-03-31,89,0,0.0,21869.444444444445,0.0,0.0,0.0,37.53333333333333,41.0,0.9333333333334367,0.0,0.0,0.0,0.0,0,0.24383561643835616,4.499809670330265,0.0
